Series Name,Series Code,Type,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95326487410,84840573793,80344023383,72952373230,63760374204,58532023519,58824683638,59824703259,58688033898,60272610812,66179326673,75113535772,82474662278,90144805870,98798707234,1.08382E+11,1.19979E+11,1.30657E+11,1.34969E+11,1.36589E+11,1.46559E+11,1.57405E+11,1.6496E+11,1.74858E+11,1.82202E+11,1.84388E+11,1.86417E+11,1.9406E+11,2.02016E+11,2.11107E+11,2.05829E+11,2.1468E+11,2.2155E+11,2.32849E+11,2.44491E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Kenya,KEN,6102055404,5627642874,6159869250,6700603529,7033252800,7174557472,8231266933,8507938914,9187101300,9918323314,9456581037,11553473096,13527086975,14324722508,14907110912,15038621918,15362548496,16814892774,17977221152,19346227179,20428063600,21198925608,21518282813,21799967946,22182604684,23136581312,24797222251,26269459979,27899002871,29207563409,30431959354,30869676465,30622875267,30731034422,31540116339,32929842157,34295389782,34458259247,35592009622,36412543752,36630908099,38015522174,38223413680,39344305939,41352557259,43795114732,46629751037,49824229273,49939962360,51591446860,55748929986,58603891851,61281315912,63608687383,66801914097,70120446897,73074983895,75879571212,80165208728,84264984851,84035138347,90413816677,94807911028,1.00231E+11,1.04967E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,84746567.03,82805819.78,92808122.78,112214192.6,163050311.4,171764404.5,125786109.6,119984062.2,121255405.6,107207973.9,106050807.8,112543444.3,111316549.7,100432082.3,114410709.1,99262590.92,96815049.76,98066610.77,119685802.2,110957785,103872759.4,98005315.5,121486637.6,121360297.9,123842427.4,127250829,127184599,128681731,134398126.1,129137471.8,137844779.3,133510761.4,135442868.9,133309011.4,132497202.7,134209636.7,141962839.5,146299917.5,141933258.2,142695157.7,144444531.8,149158807.2,157815476.9,170016068.1,172164497.7,191559398.7,205137185.6,212828045.4,220233267,227422251.9,224083567.3,243085266.4,254185331.9,260926354.6,274669078.2
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,"Korea, Rep.",KOR,25956065666,27752325951,28840704942,31439197235,34402880327,36918983033,41352211966,45136528802,51104880669,58561431045,64515396101,71387189520,76624741568,88099059884,96599657797,1.04261E+11,1.1809E+11,1.32706E+11,1.47396E+11,1.60274E+11,1.57831E+11,1.69516E+11,1.83872E+11,2.08633E+11,2.30825E+11,2.49149E+11,2.77809E+11,3.13625E+11,3.51677E+11,3.76875E+11,4.14657E+11,4.5975E+11,4.88952E+11,5.23153E+11,5.72182E+11,6.27889E+11,6.7806E+11,7.20657E+11,6.85064E+11,7.64649E+11,8.35011E+11,8.74474E+11,9.42193E+11,9.71163E+11,1.0215E+12,1.06602E+12,1.12194E+12,1.18748E+12,1.22316E+12,1.23318E+12,1.31928E+12,1.36794E+12,1.40279E+12,1.44896E+12,1.49554E+12,1.53921E+12,1.58803E+12,1.64255E+12,1.69472E+12,1.73393E+12,1.72179E+12,1.80121E+12,1.85034E+12,1.87963E+12,1.9173E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4580661082,4811290687,5048966087,5368051162,5459962717,5751568358,5944177154,6295848423,6646638934,6967382842,7204735954,7547450875,7144396207,7912108452,8250627930,8586232700,8978889465
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,55498510909,59407648952,61725008484,57669629303,50177583440,44018581775,46926530506,45121014947,48439563791,55172280682,44462929838,36048439890,31813071623,34338543539,36138434437,34597277856,37561473178,40621287705,36537785228,45998461761,33933574665,20018165400,36595073851,49033910556,53170492472,55753669857,56091050455,57478364573,59583253741,58517303895,61264446635,61395143657,63245767128,74203741654,81802425970,90480882140,97280315041,1.03109E+11,1.05666E+11,98188818734,95861205612,1.05091E+11,1.12055E+11,1.13343E+11,1.1391E+11,1.14586E+11,1.17938E+11,1.12381E+11,1.15464E+11,1.18078E+11,1.1239E+11,1.14269E+11,1.21992E+11,1.19958E+11,1.16887E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4159487047,4296748804,4863920938,4999612218,5284729935,4864914940,4191715901,3543704782,2831946048,2678346337,2868093848,3152472635,3219362911,3337056039,3518703233,3705955298,3705313255,3965807641,4244477505,4237027793,4368498476,4741693830,5140072740,5288430380,5263491909,5576999925,5572083788,6180302892,6429000668,6678177512,6967733667,7297999869,7572252145,7920623120,7354379549,7759385792,8455209117,9217301874,10050558458
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2109467955,2216417220,2324692155,2291546871,2245482172,2564130388,2736044527,2853600421,3012256546,3190357918,3450659812,3693284479,3949167184,4220557557,4388012740,4708617453,4981659930,5268175761,5579985581,5918523435,6294805132,6742212710,7323341972,7879683724,8496261313,9133631713,9912447860,10709275115,11568812077,12497359667,13448654116,14426380126,15439521179,16503694943,17534839203,18491844276,18584864138,19054754737,19570648222,20303702352,21142284373
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20300396491,17743516528,12044552669,11444375037,11694996755,11584507030,11850946178,12937852903,13785282610,14173807644,15001703494,15970900289,17195147700,18644549496,20271313179,22625890638,25527665150,28186253354,27231101091,22863227157,22026145288,22694935011,24352854611,24863312430,25384188823,26344565877,27016796481,27935083541,29139005430,29335802339,28318076614,30284070900,30862052748,30571453786,30557357897
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13590690652,7821290497,9896526026,14790098776,17221346343,19075339625,20621442059,21951290517,24428699054,24686413686,25591349425,25456845224,25798443406,26789018311,27706046545,28600147894,30510478932,31329923063,31815384921,34777595316,37931620044,41812842420,45147473284,45539055324,46707037069,48494923363,49699566407,49929337837,50705514063,51163399288,50199119756,46727888411,36728167163,34156740537,33944395264,33686219465,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Lesotho,LSO,193508327,197116861,227338452.1,251470587.8,272219723.2,278083623.4,276955934.8,307177536.8,306049826.5,310786059.9,317552093.6,333790811.2,333114189.3,421072594.9,467306740.3,404157255.4,448813112.6,546694921.3,646832345.9,665551148.6,647283238.9,651779515.1,680830657.1,694353079.8,732784813.3,751912323.9,787138333.8,792882304.4,861085398.6,910987402,966060902.4,1033362572,1105247043,1144038630,1212450693,1252351696,1322446272,1371424437,1392512226,1399140933,1453365294,1505128088,1516022748,1585150007,1611976677,1667849759,1738401392,1811204149,1911244555,1887282177,1986735735,2078451680,2210102550,2249719203,2288201773,2359686725,2444845631,2368122099,2333058898,2299976266,2112391171,2160272945,2211855515,2252257816,2316549022
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Liberia,LBR,2785350370,2853312513,2891678327,2957448412,3109815009,3258892895,3509914204,3746685675,3925360308,4211459134,4492076772,4712405513,4907522458,4796809969,5024811956,4850521857,5108120174,5189236333,5439161405,5616740217,5386545754,5271448731,5143197692,5045638801,4939311263,4897657154,4815445174,4767213639,4669871991,3424489545,1676942910,1438394192,933723838.5,625824712.1,489630571,468741927.1,525559090.7,1084122317,1411615368,1718520972,2210291804,2274838397,2360440967,1648882905,1692081112,1781443511,1924741223,2108270598,2258921103,2378656131,2523749999,2730716886,2949005327,3205193908,3227674917,3227075700,3176896008,3254893759,3292571599,3211334058,3115556300,3270920146,3428189426,3588757485,3733092095
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Libya,LBY,4206979770,4623294239,6127004092,8272704007,12001351827,15379597828,18238997837,20265366359,27128012832,30678497534,32197312919,30498091672,33281298886,33925831082,41455139018,43125063344,52992488552,57683765284,59590166895,64928319577,65373260707,52828013782,54310397843,52967721371,50297204632,54485341416,48299889591,41198814143,44321281890,47512155858,49279670598,56994467921,55448621741,53361983286,54394423864,53186646293,54321714851,57153327139,55123101078,55536336508,57579668503,56564631725,56022234981,63314109953,66138956973,73990151521,78799900129,83709120342,83573471187,79896086549,83912660700,41672273291,77854953190,63842648631,49131511071,48717501321,47991152063,63584342258,68633808774,60949510656,42996651438,55164567213,50586008472,55745806520,56804949261
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6268515276,..,..,..,..,..,..,..,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30815380912,29066403740,22887185525,19173313428,17300837661,17870049093,18768366412,20326259135,21843195079,21603573442,22342117971,23790809197,25389513379,28068588416,29893617960,32204827117,34586529059,38417999936,39416661071,33567775754,33711177147,35842949499,37413912227,38928020774,40396597407,41540954817,42650896791,44618059836,46812540125,49002127329,49023107999,52150790163,53474129887,53657151896,55144866855
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Luxembourg,LUX,8747570888,9082601376,9206004653,9522609145,10271641280,10196151536,10308911196,10331253782,10763500261,11836928852,12045250967,12366526037,13182493346,14278312012,14879781081,13901975445,14254297207,14478058110,15068034768,15421471918,15551149194,15465469051,15640429654,16107934816,17104523017,17582030661,19337409140,20101425486,21802666470,23938904807,25212438592,27391849868,27890286478,29061858948,30172289819,30604417414,31032290275,32714187914,34897700608,37750651094,40369840253,41610952661,42953079744,44078183529,45943523456,47084243707,49917168650,53959794030,53797819881,52055333193,54012829513,54576884710,55477349892,57236974872,58738350400,60071584216,63062061884,63892707251,64922207641,66707126419,66366885631,70965934441,70187142285,70256936376,70508886559
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5864572001,6452411837,6998223923,7049469248,7521431005,8596485490,9267941895,9733648870,10510339249,10894953515,12343868430,12984050921,13536337256,13982511752,13923804581,13884959089,13250263249,12937743583,13681294587,14076443224,15329923614,17114841064,21673699753,23424490230,26561538062,30408119660,31439719866,31847926734,39842746026,48457666665,52924239876,58630357383,57435035499,44940613353,44625350361,49051541818,52170812899,50886936460,23203378177,28415367854,23028683195,40371220293,43540200437
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Madagascar,MDG,4151435155,4236482815,4332696293,4292428143,4462516417,4442334514,4534048838,4784716703,5111454772,5301663360,5581403272,5800716981,5726895808,5576938282,5688860706,5760465920,5583685378,5715683721,5563543311,6111811048,6170038735,5565374939,5459632815,5508769511,5605733877,5670555452,5781711091,5849641181,6048934315,6295421170,6492398920,6082965418,6154798241,6284044276,6281398611,6386837686,6524423229,6765402319,7030408176,7360783017,7688842733,8148653657,7137571065,7835974695,8247912168,8640170094,9106610407,9626649241,10272850830,9864124029,9925206606,10081868752,10385448753,10624353147,10979121878,11323020701,11775165457,12238318934,12629254472,13186360203,12245161113,12814644792,13347233960,13908224365,14492369788
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Malawi,MWI,944667422.1,1016836214,1023632389,1009392859,1036253845,1177355282,1333343511,1430431584,1402923252,1485448247,1492567971,1734641057,1842732595,1885127636,2020403709,2143382123,2250502601,2361183025,2591281917,2705198654,2716201952,2572511629,2636913268,2734972403,2881575239,3013291524,3006818902,3055686904,3152774981,3195170016,3377048507,3671872669,3402615041,3732391067,3350187440,3910634176,4196762834,4355921669,4525595860,4663277074,4736773940,4501121160,4577640221,4838823865,5101112195,5267853576,5515442682,6044925173,6506741521,7048630103,7533157578,7904743382,8054933506,8490733601,8968360291,9219474379,9449961239,9827959688,10255826274,10842133934,10928176722,11426314940,11531564449,11755940189,11952668099
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Malaysia,MYS,10075053650,10840555622,11536630908,12383281584,13046897051,14049533277,15147744694,15732015397,16987114742,17817535563,18884189212,20779153503,22729992899,25389647919,27501726906,27722034465,30927669086,33325509326,35542952797,38865898972,41758231850,44657131817,47311173245,50269176995,54170965010,53615577054,54280729183,57098947793,62773281162,68460289887,74627553680,81751102498,89014784404,97822746879,1.06834E+11,1.17335E+11,1.29072E+11,1.38523E+11,1.28329E+11,1.36205E+11,1.48271E+11,1.49039E+11,1.57074E+11,1.66166E+11,1.77438E+11,1.86899E+11,1.97337E+11,2.09767E+11,2.19902E+11,2.16574E+11,2.32654E+11,2.44971E+11,2.58379E+11,2.70506E+11,2.86755E+11,3.01355E+11,3.14765E+11,3.33061E+11,3.49192E+11,3.64602E+11,3.44706E+11,3.56135E+11,3.883E+11,4.02034E+11,4.2256E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,187964776.6,197752528,202546528.6,205742529.1,217527780.7,200149528.3,201348028.5,224004421.5,256898849.9,284295074.1,337096793.4,376755239.7,365406574.4,424808146.8,539317202,622458576.9,680724366.6,740826580.8,805503273.3,880631019.7,1029918210,1044776799,1114472036,1176400673,1267565681,1432169027,1544718135,1674442652,1799936820,1911094725,1984591805,1906326757,2044885955,2326058789,2463875272,2188480302,2705624150,2898626608,3158820509,2895352811,3091816044,3365238508,3445643748,3685976099,3975719122,4129505319,4392772972,4703536561,5106580520,5460112148,3663253190,5037261439,5733717715,6017127527,6227390286
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Mali,MLI,..,..,..,..,..,..,..,3078971540,3193152434,3200528598,3396943593,3484210939,3687828799,3634166619,3578606531,3994621299,4538826076,4826980131,4756338419,5250792008,5023651154,5136656282,4704706961,4596435346,4467248184,5056556736,5017992441,4979274371,5517319744,5715665208,5413448189,6098639580,5790098352,6041865012,6379707258,6426195785,6835267858,7116972455,7590483164,7947682137,7889185607,9136152788,9413551549,10335808731,10488502208,10754740077,11151547252,11347819622,11760733950,12402250895,13093898209,13478253743,13333713052,13772483870,14668058748,15583181170,16518961030,17406945660,18254289664,19167003986,18942920942,19530329790,20253575064,21210639746,22269531976
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Malta,MLT,..,..,..,..,..,..,..,..,..,..,948276538.8,971547184.5,1028269286,1070902754,1178382880,1408875524,1648625134,1849496420,2055921641,2271603717,2431745219,2512278835,2569670647,2553934238,2578001772,2644650327,2747400018,2860332292,3101007410,3354642080,3565695729,3788783235,3966512487,4144241960,4378437387,4656139454,4832017470,5086035707,5346725602,5599089765,6701061697,6650321052,6832615340,7084965037,7113825959,7318792019,7489772866,7866987912,8213969014,8099363633,8601309579,8686651937,9042950074,9611962674,10345486496,11340795042,11803273068,13334316043,14292948665,14876823596,14362489738,16288744391,16693210193,18466282603,19721971908
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,45931280,46992252,47500634,63614160,73361848,73406056,73671297,75461688,79705581,81407557,75550102,80412894,84297825,97370735,101135112,94806793,118074749,129130978,139189050,136834516,140496545,140619900,150661400,159710500,169097800,182986300,164133300,153553800,152518700,150483000,154176500,164861000,170855000,168186800,167500000,170500000,170800000,177100000,163700000,169700000,179100000,178200000,175900000,182600000,180300000,183700000,188300000,195000000,205700000,227200000,220900000,225670074.5,224089111.3,212866912.8,218192688
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Mauritania,MRT,..,1064724230,1072460606,1051185480,1342268057,1558887712,1562488150,1618224178,1783225478,1805489621,2021894364,2059155581,2044063867,1950348507,2187561811,2075244196,2252596743,2210279603,2199124016,2304462932,2382151222,2464342310,2406678570,2496576246,2416015114,2488368981,2630543917,2680534357,2726650215,2856918259,2806313536,2856492871,2910027139,3080951582,2986651906,3279935161,3470788902,3330406023,3422918202,3548648091,3409611141,3382351510,3429078154,3666653932,3840187785,4169149304,4933487730,4836326500,4820314428,4825032355,4951459275,5158072940,5388639481,5612311839,5852228253,6166863897,6244622453,6636194356,6952885074,7171275535,7145411800,7198481880,7687691069,8211183625,8729112419
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Mauritius,MUS,968988710.4,1190393861,1199994232,1366727738,1272567126,1313250841,1266391365,1321911601,1230836442,1291553246,1286356771,1341330044,1453282307,1627410035,1770814578,1786859757,2211282621,2356068983,2446325417,2532351080,2277564692,2411539084,2544103219,2553867368,2673857908,2859810700,3138414411,3417452086,3649543107,3812500631,4086495015,4267749306,4545694954,4776710033,4974281585,5187565675,5477438749,5788966841,6140469444,6300792947,6817633871,7045856941,7159641800,7583882472,7912266089,8052910022,8444727952,8928358886,9409326235,9721252645,10146771629,10560510104,10929718038,11297000949,11729333766,12162211503,12631973063,13129418116,13655479839,14050298678,12006466621,12415142571,13494399202,14170187785,14868086969
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Mexico,MEX,1.52253E+11,1.59865E+11,1.67322E+11,1.80887E+11,2.02422E+11,2.16794E+11,2.3001E+11,2.43477E+11,2.66421E+11,2.75528E+11,2.93445E+11,3.04485E+11,3.29541E+11,3.55447E+11,3.7598E+11,3.97578E+11,4.15141E+11,4.29217E+11,4.67662E+11,5.13016E+11,5.57939E+11,6.11422E+11,6.11119E+11,5.8286E+11,6.03339E+11,6.14918E+11,5.90752E+11,6.02941E+11,6.10287E+11,6.32412E+11,6.65614E+11,6.92078E+11,7.16776E+11,7.37326E+11,7.69725E+11,7.24232E+11,7.69267E+11,8.24645E+11,8.7565E+11,8.99775E+11,9.45027E+11,9.40766E+11,9.38541E+11,9.49668E+11,9.83527E+11,1.00431E+12,1.05257E+12,1.07444E+12,1.08458E+12,1.0163E+12,1.06682E+12,1.10356E+12,1.14278E+12,1.15251E+12,1.18137E+12,1.21329E+12,1.2348E+12,1.25791E+12,1.28272E+12,1.27768E+12,1.17094E+12,1.24177E+12,1.28784E+12,1.33102E+12,1.35002E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,99705102.89,101999890.1,103088142.8,138065957.7,159227710.1,159345997.3,159913784,163793635.2,173031938.8,176698872.7,163982895.2,179928140.8,175212108.9,178593697.1,171534783.9,199924950.3,215877656.4,218467670.3,224036200.1,231935742.5,240612288.9,258483384.7,268843440.2,290729057.4,289175049.1,309459131.3,299126148.7,280547201.7,288505791.5,291762421.7,305255189.7,310811267,312188883.2,317692041.8,307556448.4,314673715.4,314047582.9,308634425.4,300660891.7,303963551.2,310244010.3,321982777.7,316527680.3,304890763.5,297006847.9,310175057.8,313099160.1,319911415.2,319911415.2,332969024,327398648.1,337547021.7,327738276.5,329223318.4,331590401.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11137693133,9355662201,6633164508,6553566539,4528514463,4465115304,4202697785,4271918931,3992441789,3857966190,3939281164,4179577331,4505584348,4802952913,5158371416,5545249280,5811421236,5985763886,6452653478,6065494253,6496144351,6874100823,6833561916,7451580072,7824131196,7797667197,8159947935,8500675704,8847128858,9161406662,8403210633,9573777856,9133384073,9242984686,9252510447
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,1764785206,1857049235,1943370634,2070734432,2163391744,2142349785,2236862305,2316343303,2407921124,2493021991,2535040816,2558423484,2620654307,2651970428,2691339343,2737326250,2804455472,2874134249,3006304229,3131476494,3214255640,3246884485,3291257692,3261178239,3333433694,3404007586,3441816981,3518819006,3642092596,3762301282,3909415913,3994943522,4035951521,4079843968,4180635804,4259876165,4507700786,5158500738,5197028095,4607841718,4703003769,5033265481,5084213121,5571133211,5971532102,6264756528,6453228194,6246325874,6602235351,7072373237,6136054330,7500235157,8345233814,8799544245,9548432765
